Type,StartX,StartY,EndX,EndY,Width
Wall,254278.0928178704,2821029.5105316583,254279.24815738847,2821029.0349937063,0.0
Wall,254279.55360655976,2821028.9092707727,254280.6025075733,2821028.4775429284,0.0
Wall,254281.05203722886,2821028.2925164416,254282.13614383334,2821027.8462979696,0.0
Wall,254282.47617244214,2821027.706342133,254283.07729339108,2821027.458920643,0.0
Wall,254283.07729339108,2821027.458920643,254283.55423024666,2821028.2320619537,0.0
Wall,254283.7544749153,2821028.5566697577,254284.3355129789,2821029.498564947,0.0
Wall,254284.56530242378,2821029.8710664855,254285.1299280648,2821030.78635622,0.0
Wall,254285.320325625,2821031.095001311,254285.81079513725,2821031.8900798145,0.0
Wall,254285.81079513725,2821031.8900798145,254284.93727408507,2821032.288120393,0.0
Wall,254284.49564901344,2821032.489357328,254283.56710616787,2821032.912469892,0.0
Wall,254283.12548109624,2821033.1137068267,254282.19127535966,2821033.5393998213,0.0
Wall,254281.7383274848,2821033.74579626,254276.51943420028,2821036.123908727,0.0
Wall,254276.51943420028,2821036.123908727,254277.32072273002,2821037.514200522,0.0
Wall,254277.73388546566,2821038.2310668444,254278.89531799944,2821040.246233744,0.0
Wall,254278.89531799944,2821040.246233744,254283.59650767138,2821037.7283617733,0.0
Wall,254284.87135279938,2821023.6981048323,254281.42065103218,2821025.1466250564,0.0
Wall,254281.42065103218,2821025.1466250564,254280.93604188395,2821023.7886944343,0.0
Wall,254280.66154258588,2821023.0195158003,254280.14304378885,2821021.5666224803,0.0
Wall,254280.14304378885,2821021.5666224803,254283.73802030753,2821020.482540217,0.0
Wall,254283.73802030753,2821020.482540217,254284.87135279938,2821023.6981048323,0.0
Wall,254127.5751385303,2821023.5531681594,254127.2458640154,2821021.738688147,0.0
Wall,254127.1230389332,2821021.061855758,254126.67233994548,2821018.578261469,0.0
Wall,254126.67233994548,2821018.578261469,254121.57871968564,2821019.5026030596,0.0
Wall,254121.57871968564,2821019.5026030596,254122.30063427755,2821024.289498487,0.0
Wall,254122.30063427755,2821024.289498487,254127.5751385303,2821023.5531681594,0.0
Wall,254126.5043352265,2821011.808031028,254124.97876836636,2821007.198282134,0.0
Wall,254124.97876836636,2821007.198282134,254123.0944311128,2821007.8218914745,0.0
Wall,254122.33571954782,2821008.0729822055,254120.5598232437,2821008.6607037084,0.0
Wall,254120.5598232437,2821008.6607037084,254121.96537157812,2821013.0604225793,0.0
Wall,254121.96537157812,2821013.0604225793,254126.5043352265,2821011.808031028,0.0
Wall,254115.61630849825,2821009.0415276643,254111.3917186804,2821011.770625996,0.0
Wall,254111.3917186804,2821011.770625996,254108.71796100814,2821007.7026236397,0.0
Wall,254108.71796100814,2821007.7026236397,254113.00954991303,2821004.9966136115,0.0
Wall,254113.00954991303,2821004.9966136115,254114.14172272952,2821006.7491945634,0.0
Wall,254114.59824241206,2821007.4558779323,254115.62073137803,2821009.03867047,0.0
Wall,254114.3426100047,2820998.4884170517,254113.39784584058,2820996.8998966385,0.0
Wall,254108.56971177488,2820997.136516093,254112.3338622674,2820995.1109214746,0.0
Wall,254113.0732886462,2820996.354188251,254111.99142685856,2820994.535152772,0.0
Wall,254111.62359324686,2820993.9166796934,254110.3251145301,2820991.733425897,0.0
Wall,254110.3251145301,2820991.733425897,254106.51017592545,2820993.7925849278,0.0
Wall,254106.51017592545,2820993.7925849278,254110.62924762434,2821000.480447258,0.0
Wall,254110.62924762434,2821000.480447258,254114.337976291,2820998.4806259554,0.0
Wall,254109.29871192193,2820988.963046388,254108.26397472504,2820987.245119749,0.0
Wall,254107.92020348713,2820986.674372154,254107.02784490614,2820985.1928301915,0.0
Wall,254107.02784490614,2820985.1928301915,254103.2611862639,2820987.2383614713,0.0
Wall,254103.2611862639,2820987.2383614713,254105.3111440543,2820991.013171128,0.0
Wall,254105.3111440543,2820991.013171128,254109.29871192193,2820988.963046388,0.0
Wall,254101.8382824477,2820985.221435884,254100.41239710004,2820982.29727933,0.0
Wall,254100.41239710004,2820982.29727933,254097.0550641599,2820983.9343913514,0.0
Wall,254097.0550641599,2820983.9343913514,254097.78918319268,2820985.4398973756,0.0
Wall,254098.06683085827,2820986.009287644,254098.48094950753,2820986.8585479055,0.0
Wall,254098.48094950753,2820986.8585479055,254101.8382824477,2820985.221435884,0.0
Wall,254102.74943161418,2821002.4003989985,254095.73909116103,2820992.1532393545,0.0
Wall,254095.73909116103,2820992.1532393545,254093.87030029733,2820993.290304538,0.0
Wall,254093.010238874,2820993.813608627,254090.84528842717,2820995.1308720107,0.0
Wall,254090.84528842717,2820995.1308720107,254094.75944875475,2821001.115401687,0.0
Wall,254094.75944875475,2821001.115401687,254095.06236911757,2821000.917277702,0.0
Wall,254095.06236911757,2821000.917277702,254097.7573810481,2821005.199048486,0.0
Wall,254097.7573810481,2821005.199048486,254102.74943161418,2821002.4003989985,0.0
Wall,254114.56105560422,2820977.870132083,254113.68688650508,2820976.0774162067,0.0
Wall,254113.44617778264,2820975.5837790505,254112.33010454458,2820973.294974499,0.0
Wall,254112.33010454458,2820973.294974499,254108.35524545226,2820974.8556743315,0.0
Wall,254108.35524545226,2820974.8556743315,254110.68694833588,2820979.6374502857,0.0
Wall,254110.68694833588,2820979.6374502857,254114.56105560422,2820977.870132083,0.0
Wall,254087.61584926074,2820987.619666872,254086.66935140104,2820985.5547092785,0.0
Wall,254086.26093136246,2820984.663666524,254085.21135390954,2820982.37382201,0.0
Wall,254085.21135390954,2820982.37382201,254080.02924448196,2820984.1863499875,0.0
Wall,254080.02924448196,2820984.1863499875,254082.59102060788,2820989.4399522217,0.0
Wall,254082.59102060788,2820989.4399522217,254087.61584926074,2820987.619666872,0.0
Wall,254080.0809956634,2820971.823477483,254077.87193313308,2820966.2767687785,0.0
Wall,254077.87193313308,2820966.2767687785,254072.39044738212,2820968.4598552585,0.0
Wall,254071.06233210673,2820968.9887977084,254068.98400038647,2820969.8165254607,0.0
Wall,254068.98400038647,2820969.8165254607,254071.14316419783,2820975.1718696784,0.0
Wall,254071.14316419783,2820975.1718696784,254080.0809956634,2820971.823477483,0.0
Wall,254080.49533464276,2820955.9621699685,254079.74189114326,2820954.4170339936,0.0
Wall,254079.31811886077,2820953.547976394,254078.59156506573,2820952.057984899,0.0
Wall,254078.59156506573,2820952.057984899,254077.52845946705,2820952.5763794063,0.0
Wall,254077.0563003055,2820952.8066149694,254076.61561861748,2820953.021501399,0.0
Wall,254076.09939128713,2820953.273225605,254075.21868531566,2820953.702677899,0.0
Wall,254075.21868531566,2820953.702677899,254075.42496138925,2820954.183590443,0.0
Wall,254075.59916323834,2820954.5897250613,254075.75677492682,2820954.9571813387,0.0
Wall,254075.97798395186,2820955.472908602,254076.3097974894,2820956.246499498,0.0
Wall,254076.434227566,2820956.536596084,254076.55036256227,2820956.807353499,0.0
Wall,254076.7052096542,2820957.1683643893,254076.93293264695,2820957.699278333,0.0
Wall,254076.93293264695,2820957.699278333,254077.41768250376,2820957.4629032603,0.0
Wall,254078.11018250932,2820957.1252244827,254080.49533464276,2820955.9621699685,0.0
Wall,254086.1500515624,2820939.4556801897,254085.00621650982,2820935.634097305,0.0
Wall,254085.00621650982,2820935.634097305,254083.36722968504,2820936.053552556,0.0
Wall,254082.32230257275,2820936.3209739635,254080.03739664675,2820936.905735093,0.0
Wall,254080.03739664675,2820936.905735093,254081.03922883686,2820940.820311816,0.0
Wall,254081.03922883686,2820940.820311816,254086.1500515624,2820939.4556801897,0.0
Wall,254022.3869469177,2820928.9850495835,254021.74882088334,2820927.6764026936,0.0
Wall,254020.6429346723,2820925.4084893465,254019.9136516797,2820923.9129009065,0.0
Wall,254019.9136516797,2820923.9129009065,254018.795381452,2820924.4581949436,0.0
Wall,254020.75557751034,2820929.7524051177,254022.3869469177,2820928.9850495835,0.0
Wall,254019.28459274542,2820930.4443197106,254020.15940662543,2820930.0328290523,0.0
Wall,254016.78602062986,2820928.930267997,254017.77936824632,2820931.152339822,0.0
Wall,254017.77936824632,2820931.152339822,254018.7791439032,2820930.682070256,0.0
Wall,254016.78088785702,2820925.4405079107,254015.50425665575,2820926.063022366,0.0
Wall,254015.50425665575,2820926.063022366,254016.42041129537,2820928.112417138,0.0
Wall,254018.45426935295,2820924.624528974,254017.3730079158,2820925.1517766817,0.0
Wall,254025.5799520507,2820914.427999917,254024.935164618,2820914.7424129574,0.0
Wall,254020.14122121996,2820911.4015328474,254020.6277550405,2820911.1642878735,0.0
Wall,254020.99006586417,2820910.987616862,254022.02524426833,2820910.482840291,0.0
Wall,254022.335796613,2820910.3314078934,254023.37097354647,2820909.8266320396,0.0
Wall,254023.37097354647,2820909.8266320396,254024.0526447553,2820911.2245798735,0.0
Wall,254024.25462140978,2820911.638786639,254024.87065077928,2820912.9021184496,0.0
Wall,254025.06252946105,2820913.2956166407,254025.60802925704,2820914.4143088316,0.0
Wall,254024.64531537076,2820914.883750053,254024.00350464252,2820915.1967115845,0.0
Wall,254023.69295229786,2820915.3481439822,254017.89595999982,2820918.1748894816,0.0
Wall,254017.89595999982,2820918.1748894816,254015.65890428924,2820913.5872126897,0.0
Wall,254015.65890428924,2820913.5872126897,254019.35448733883,2820911.7851622095,0.0
Wall,254025.26451137685,2820908.3208527784,254022.97258690893,2820903.620653029,0.0
Wall,254022.97258690893,2820903.620653029,254021.33044022036,2820904.421401162,0.0
Wall,254020.4714065402,2820904.840285553,254018.18715792408,2820905.9541372135,0.0
Wall,254018.18715792408,2820905.9541372135,254020.46317360573,2820910.621711772,0.0
Wall,254020.46317360573,2820910.621711772,254025.26451137685,2820908.3208527784,0.0
Wall,254035.83951875707,2820920.2288829703,254033.77978033622,2820916.26772807,0.0
Wall,254033.77978033622,2820916.26772807,254032.15828882804,2820917.1669565924,0.0
Wall,254031.63793937064,2820917.4555261414,254030.20832924146,2820918.248343247,0.0
Wall,254030.20832924146,2820918.248343247,254032.35368476607,2820922.116854619,0.0
Wall,254032.35368476607,2820922.116854619,254035.83951875707,2820920.2288829703,0.0
Wall,254034.06187204047,2820910.0879624654,254031.40202052303,2820904.978318012,0.0
Wall,254031.40202052303,2820904.978318012,254028.98320545017,2820906.1577873416,0.0
Wall,254028.365262774,2820906.459110267,254025.88025720572,2820907.6708555906,0.0
Wall,254025.88025720572,2820907.6708555906,254028.63150493367,2820912.8633610923,0.0
Wall,254028.63150493367,2820912.8633610923,254029.57937208307,2820912.3789170147,0.0
Wall,254032.6611902599,2820910.8038349315,254034.06187204047,2820910.0879624654,0.0
Wall,254031.21620569364,2820911.542350045,254032.25300337732,2820911.0124545866,0.0
Wall,254029.85693992098,2820912.237055262,254030.79577222824,2820911.757228789,0.0
Wall,254031.01075136143,2820898.884697039,254029.082380135,2820895.213967202,0.0
Wall,254029.082380135,2820895.213967202,254027.74811172736,2820895.9196398063,0.0
Wall,254027.2182092908,2820896.1998964846,254025.97497720772,2820896.8574214745,0.0
Wall,254025.97497720772,2820896.8574214745,254027.7793795799,2820900.557827703,0.0
Wall,254027.7793795799,2820900.557827703,254031.00069346064,2820898.8655514326,0.0
Wall,254035.22038278423,2820904.4057325427,254031.46901646687,2820899.02157707,0.0
Wall,254031.46901646687,2820899.02157707,254033.86431713976,2820897.6180880126,0.0
Wall,254034.45835136683,2820897.270022925,254037.56904875278,2820895.447358325,0.0
Wall,254037.56904875278,2820895.447358325,254041.38574191456,2820900.8155951626,0.0
Wall,254041.38574191456,2820900.8155951626,254035.22038278423,2820904.4057325427,0.0
Wall,254046.33286198205,2820912.088686491,254044.2806808966,2820913.187196441,0.0
Wall,254043.5930745824,2820913.5552645335,254041.49370956953,2820914.6790315206,0.0
Wall,254041.49370956953,2820914.6790315206,254043.7114773565,2820918.702162143,0.0
Wall,254043.7114773565,2820918.702162143,254048.42683014367,2820916.1412581727,0.0
Wall,254048.42683014367,2820916.1412581727,254046.33286198205,2820912.088686491,0.0
Wall,254045.9556581611,2820900.2509487434,254043.77548189153,2820901.3873041836,0.0
Wall,254043.10261550575,2820901.7380168247,254041.33052602445,2820902.6616685274,0.0
Wall,254041.33052602445,2820902.6616685274,254043.96192609495,2820907.2617653483,0.0
Wall,254043.96192609495,2820907.2617653483,254048.3779436493,2820904.5383708403,0.0
Wall,254048.3779436493,2820904.5383708403,254045.9556581611,2820900.2509487434,0.0
Wall,254041.87265156806,2820891.6058775103,254042.9971575799,2820891.0575427627,0.0
Wall,254042.9971575799,2820891.0575427627,254042.64996935445,2820890.3455411093,0.0
Wall,254042.64996935445,2820890.3455411093,254043.75058827043,2820889.829219146,0.0
Wall,254044.48030847704,2820889.4868930564,254049.11914312237,2820887.3107245592,0.0
Wall,254049.11914312237,2820887.3107245592,254051.56999921732,2820892.336855815,0.0
Wall,254051.56999921732,2820892.336855815,254043.9024922854,2820896.07570686,0.0
Wall,254043.9024922854,2820896.07570686,254041.87265156806,2820891.6058775103,0.0
Wall,254040.17001537897,2820885.2278701793,254038.9661948628,2820886.1943597,0.0
Wall,254038.526047868,2820886.5477325264,254037.41251425035,2820887.4417350446,0.0
Wall,254037.41251425035,2820887.4417350446,254037.6585143813,2820888.0863000117,0.0
Wall,254037.7427602798,2820888.307039548,254038.04267614678,2820889.0928735244,0.0
Wall,254038.1555663532,2820889.3886663434,254038.39482657815,2820890.0155715346,0.0
Wall,254038.49624171967,2820890.281297602,254038.80763265156,2820891.09719833,0.0
Wall,254038.80763265156,2820891.09719833,254039.5758018769,2820890.6113866693,0.0
Wall,254039.875868024,2820890.4216164616,254040.588024939,2820889.9712285493,0.0
Wall,254040.8680864908,2820889.7941098064,254041.62825276496,2820889.313359435,0.0
Wall,254041.62825276496,2820889.313359435,254040.17001537897,2820885.2278701793,0.0
Wall,254045.4368756077,2820881.255134987,254047.9127952292,2820885.339566372,0.0
Wall,254047.9127952292,2820885.339566372,254051.82720742392,2820883.2201933595,0.0
Wall,254051.82720742392,2820883.2201933595,254049.44961540017,2820879.035163813,0.0
Wall,254049.44961540017,2820879.035163813,254047.91167534128,2820879.885999595,0.0
Wall,254047.11575915746,2820880.3263249276,254045.4368756077,2820881.255134987,0.0
Wall,254064.55611928427,2820895.2537072976,254062.34502446535,2820890.719270208,0.0
Wall,254062.34502446535,2820890.719270208,254060.1414055287,2820891.9289693963,0.0
Wall,254059.42108854826,2820892.324394781,254057.52574526708,2820893.3648628904,0.0
Wall,254057.52574526708,2820893.3648628904,254059.8548917229,2820897.7625381113,0.0
Wall,254059.8548917229,2820897.7625381113,254064.55611928427,2820895.2537072976,0.0
Wall,254029.91640872209,2820879.4985044817,254030.87139494,2820878.9381667553,0.0
Wall,254031.47142958883,2820878.5860966993,254032.44069324684,2820878.0173816914,0.0
Wall,254032.44069324684,2820878.0173816914,254034.22429312687,2820881.1512332917,0.0
Wall,254034.22429312687,2820881.1512332917,254031.8407720345,2820882.507790167,0.0
Wall,254031.8407720345,2820882.507790167,254029.91640872209,2820879.4985044817,0.0
Wall,254067.89870754586,2820870.713192107,254065.97521128948,2820871.186785145,0.0
Wall,254065.25641692683,2820871.363762878,254063.14842468352,2820871.8827815386,0.0
Wall,254063.14842468352,2820871.8827815386,254063.6055670992,2820873.543577213,0.0
Wall,254064.15238634968,2820875.5301682944,254064.42096123841,2820876.505899266,0.0
Wall,254064.42096123841,2820876.505899266,254068.99811888448,2820875.411975627,0.0
Wall,254068.99811888448,2820875.411975627,254067.89870754586,2820870.713192107,0.0
Wall,254063.78469296097,2820874.1943404023,254064.02968531978,2820875.084396183,0.0
Wall,254094.0971216869,2820866.297761148,254092.62110194727,2820863.27079071,0.0
Wall,254092.62110194727,2820863.27079071,254091.10365035152,2820864.0107346755,0.0
Wall,254090.72428818792,2820864.1957203085,254089.19791089077,2820864.940016649,0.0
Wall,254089.19791089077,2820864.940016649,254090.66304574683,2820867.944664743,0.0
Wall,254090.66304574683,2820867.944664743,254094.0971216869,2820866.297761148,0.0
Wall,254103.7036752814,2820854.2061792705,254102.79342600022,2820852.7277368675,0.0
Wall,254097.09544573756,2820852.9565719864,254101.32938429207,2820850.349815363,0.0
Wall,254097.99393245604,2820854.4179869113,254098.6115945126,2820855.4226323105,0.0
Wall,254098.96116450639,2820855.991218129,254099.46728832816,2820856.8144433275,0.0
Wall,254099.46728832816,2820856.8144433275,254100.80611832728,2820855.9901507865,0.0
Wall,254101.19062288603,2820855.7534185355,254101.95963200348,2820855.279954033,0.0
Wall,254102.3313203036,2820855.051112512,254103.07042388432,2820854.596060288,0.0
Wall,254103.27549382235,2820854.4698025705,254103.7036752814,2820854.2061792705,0.0
